Pop,Country,X,Y,GHI,WindVel,TravelHours,NightLights,Elevation,Slope,LandCover,GridDistCurrent,GridDistPlan,SubstationDist,RoadDist,HydropowerDist,Hydropower,SolarRestriction
786.69921875,Zambia,3382.986328125,-919.3760986328124,2400,0.0,6,0,1303.0,0.9967953562736512,8,298.3143310546875,228.4351806640625,296.3162841796875,26.9726676940918,63.943748474121094,120.08799743652344,0.0
749.8856811523438,Zambia,3392.986328125,-919.3760986328124,2400,0.0,8,0,1178.0,2.927788734436035,8,302.9899597167969,223.1066436767578,300.9393615722656,26.417444229125977,73.8328857421875,120.08799743652344,
417.1162414550781,Zambia,3402.986328125,-919.3760986328124,2347,0.0,5,0,,,11,307.91949462890625,217.77810668945312,305.81964111328125,29.344327926635746,83.74835205078125,120.08799743652344,
0.0,Zambia,3412.986328125,-919.3760986328124,2356,0.0,6,0,,,0,313.09088134765625,212.44956970214844,310.9450378417969,34.29916381835937,82.1879653930664,129.19700622558594,
0.0,Zambia,3422.986328125,-919.3760986328124,2365,0.0,5,0,,,0,308.41534423828125,207.12103271484372,313.8438415527344,41.131202697753906,72.32122802734375,129.19700622558594,
1005.0345458984376,Zambia,3302.986328125,-929.3760986328124,2303,0.0,10,0,947.0,0.3341564834117889,8,281.27230834960943,264.68185424804693,279.83670043945307,10.072410583496094,21.11421203613281,1200.489990234375,1.0
2083.12451171875,Zambia,3312.986328125,-929.3760986328124,2303,0.0,9,0,973.0,6.8110880851745605,8,283.4176940917969,258.451904296875,281.9042053222656,7.159107685089111,15.806489944458008,1200.489990234375,1.0
2479.00341796875,Zambia,3322.986328125,-929.3760986328124,2312,0.0,7,0,957.0,0.7471626996994019,8,285.89697265625,252.46441650390625,284.30859375,5.42612886428833,15.933623313903807,1200.489990234375,1.0
2162.03271484375,Zambia,3332.986328125,-929.3760986328124,2321,0.0,5,0,1053.0,1.2722352743148804,8,288.7015075683594,246.73704528808597,287.0414123535156,2.796177625656128,21.398962020874023,1200.489990234375,1.0
656.23046875,Zambia,3342.986328125,-929.3760986328124,2330,0.0,7,0,975.0,1.0775074958801272,8,291.82196044921875,241.2872467041016,290.09295654296875,4.477914333343506,29.358997344970703,1200.489990234375,1.0
668.032958984375,Zambia,3352.986328125,-929.3760986328124,2338,0.0,7,0,1035.0,1.0775074958801272,8,295.2482604980469,235.95870971679688,293.4537353515625,13.71442985534668,38.2881965637207,1200.489990234375,0.0
658.0869750976562,Zambia,3362.986328125,-929.3760986328124,2338,0.0,5,0,1072.0,2.665085554122925,8,298.9699401855469,230.6301727294922,297.1131896972656,19.68673515319824,47.622154235839844,120.08799743652344,0.0
620.4068603515625,Zambia,3372.986328125,-929.3760986328124,2356,0.0,6,0,1089.0,1.1428524255752563,8,302.97607421875,225.3016357421875,301.06048583984375,18.93058013916016,56.83626556396485,120.08799743652344,0.0
602.0037841796875,Zambia,3382.986328125,-929.3760986328124,2391,0.0,9,0,1219.0,2.39432692527771,8,307.2555847167969,219.97311401367188,305.284423828125,17.288375854492188,66.27860260009766,120.08799743652344,0.0
389.7183532714844,Zambia,3392.986328125,-929.3760986328124,2373,0.0,5,0,,,0,311.79718017578125,214.6445770263672,309.773681640625,16.560129165649414,75.86398315429688,120.08799743652344,
1.757778882980347,Zambia,3402.986328125,-929.3760986328124,2347,0.0,5,0,,,0,316.5895690917969,209.3160400390625,314.5169372558594,20.37493324279785,85.54434967041016,120.08799743652344,
0.0,Zambia,3412.986328125,-929.3760986328124,2365,0.0,5,0,,,0,316.1607971191406,203.9875030517578,319.5028381347656,27.02741241455078,81.2649154663086,129.19700622558594,
0.0,Zambia,3422.986328125,-929.3760986328124,2373,0.0,5,0,,,0,306.3406982421875,198.65896606445312,311.7526550292969,35.29623413085937,71.2705078125,129.19700622558594,
0.0,Zambia,3432.986328125,-929.3760986328124,2373,0.0,5,0,,,0,296.53265380859375,193.33042907714844,301.94842529296875,44.28506851196289,61.277915954589844,129.19700622558594,
2947.219482421875,Zambia,3232.986328125,-939.3760986328124,2303,0.0,10,0,979.0,0.3809957206249237,14,286.09136962890625,286.09136962890625,285.26123046875,7.940925121307372,15.410974502563475,509.7929992675781,1.0
3354.647705078125,Zambia,3242.986328125,-939.3760986328124,2295,0.0,14,0,1013.0,0.3809957206249237,8,285.76171875,285.76171875,284.84271240234375,13.017807006835938,5.746910572052003,509.7929992675781,1.0
3765.8359375,Zambia,3252.986328125,-939.3760986328124,2321,5.0,20,0,1073.0,5.677769660949707,8,285.78179931640625,285.78179931640625,284.7749328613281,16.985017776489258,3.702136516571045,192.2519989013672,1.0
4079.0732421875,Zambia,3262.986328125,-939.3760986328124,2321,5.0,25,0,1169.0,4.475351810455322,8,286.1515808105469,284.78338623046875,285.05816650390625,17.71722412109375,12.113364219665527,192.2519989013672,1.0
4238.19677734375,Zambia,3272.986328125,-939.3760986328124,2330,0.0,26,0,1127.0,3.1756603717803955,8,286.8696594238281,277.56527709960943,285.6913757324219,20.074975967407227,21.90345573425293,192.2519989013672,1.0
4049.657958984375,Zambia,3282.986328125,-939.3760986328124,2330,0.0,18,0,1220.0,8.306015014648438,8,287.9334716796875,270.52426147460943,286.6722106933594,17.09663963317871,31.82434844970703,192.2519989013672,1.0
1231.0830078125,Zambia,3292.986328125,-939.3760986328124,2338,0.0,10,0,1139.0,3.0904645919799805,8,289.3392028808594,263.67453002929693,287.9971618652344,8.416997909545897,35.256019592285156,1200.489990234375,1.0
4882.16015625,Zambia,3302.986328125,-939.3760986328124,2330,0.0,5,0,941.0,0.538801372051239,13,291.0818786621094,257.03143310546875,289.66143798828125,0.6561286449432373,29.10364532470703,1200.489990234375,1.0
